"yq" "pr" "yr" "qtr" "AssessmentAreaName" "pr_7594_m8" "pr_7994_m8" "pr_8000_m8" "ssYr" "target" "pr_7594_m8_q1" "pr_7994_m8_q1" "pr_8000_m8_q1"
"25" 1985.125 1.27001859368681 1985 0.125 "1" 0.720617536049404 0.786575698502014 0.727984633134238 233 "Htrop" 1.01032881151469 1.10280426284186 1.02065771702931
"26" 1985.375 1.18612884438001 1985 0.375 "1" 0.673017898732459 0.734619263780376 0.679898369928005 234 "Htrop" 0.941233617542156 1.02738478198932 0.950856141409611
"27" 1985.625 1.46168584738601 1985 0.625 "1" 0.829370891936203 0.905283254995938 0.837849808385733 235 "Htrop" 1.15699773654693 1.26289780259699 1.16882608407619
"28" 1985.875 1.62705504105225 1985 0.875 "1" 0.923202542488895 1.00770332165113 0.932640729070875 236 "Htrop" 1.28467601680177 1.40226248282051 1.29780965908062
"29" 1986.125 1.45958738915045 1986 0.125 "1" 0.828180211885747 0.903983591935398 0.836646955642982 237 "Htrop" 1.14956723884098 1.25478719102997 1.16131962208232
"30" 1986.375 1.10981258869504 1986 0.375 "1" 0.629715515282646 0.68735341080715 0.636153292751046 238 "Htrop" 0.871900300176474 0.951705382296451 0.880814007987291
"31" 1986.625 1.57466590402999 1986 0.625 "1" 0.893476575464159 0.975256535240251 0.902610864244523 239 "Htrop" 1.23400951580999 1.3469584742243 1.24662517869883
"32" 1986.875 1.76897606730552 1986 0.875 "1" 1.00372953694442 1.09560095630955 1.01399097602364 240 "Htrop" 1.38281775294154 1.50938713743209 1.39695472869764
"33" 1987.125 1.9195368125264 1987 0.125 "1" 1.08915876907233 1.1888495307224 1.10029357774843 241 "Htrop" 1.49676058753291 1.63375916589999 1.51206243630772
"34" 1987.375 1.56093673778882 1987 0.375 "1" 0.885686549398475 0.966753487663089 0.894741198320733 242 "Htrop" 1.21409899621321 1.32522554368081 1.22651110767075
"35" 1987.625 1.52932208077771 1987 0.625 "1" 0.867748169321489 0.947173206677418 0.876619428607829 243 "Htrop" 1.18653529468123 1.2951389350414 1.19866561384946
"36" 1987.875 1.81687364109512 1987 0.875 "1" 1.03090695921098 1.12526592952128 1.0414462415265 244 "Htrop" 1.40611011010119 1.53481144531537 1.42048521086528
"37" 1988.125 1.92045098102627 1988 0.125 "1" 1.08967747474734 1.18941571355618 1.1008175863128 245 "Htrop" 1.48255473886465 1.61825305512686 1.49771135683245
"38" 1988.375 1.05783785656444 1988 0.375 "1" 0.600224684525551 0.655163282699338 0.606360968063495 246 "Htrop" 0.814590836390965 0.88915038015899 0.822918651738074
"39" 1988.625 1.14639126231334 1988 0.625 "1" 0.650470513505353 0.710008115151335 0.657120475772559 247 "Htrop" 0.880574666406236 0.961173713741233 0.889577054959566
"40" 1988.875 1.41787511760198 1988 0.875 "1" 0.80451237387479 0.878149435417975 0.812737153966568 248 "Htrop" 1.08638611210554 1.18582309231192 1.09749257504755
"41" 1989.125 0.983262665144128 1989 0.125 "1" 0.55791019325837 0.608975743734205 0.563613882598052 249 "Htrop" 0.751499468096073 0.820284255476451 0.75918228077229
"42" 1989.375 0.739713926469747 1989 0.375 "1" 0.41971891571023 0.458135811000647 0.424009832660892 250 "Htrop" 0.563943801983247 0.615561608995374 0.569709174780552
"43" 1989.625 0.819836610435423 1989 0.625 "1" 0.465181093498825 0.507759144406504 0.469936784425558 251 "Htrop" 0.623465239943859 0.68053104742506 0.629839118904488
"44" 1989.875 1.10310851435204 1989 0.875 "1" 0.625911576065882 0.68320129682601 0.632310464681163 252 "Htrop" 0.836789222774267 0.913380586060983 0.845343979126044
"45" 1990.125 0.925937581154156 1990 0.125 "1" 0.525383534999959 0.573471918667988 0.530754694200909 253 "Htrop" 0.700636013904105 0.764765266542869 0.707798833676518
"46" 1990.375 1.02546521778273 1990 0.375 "1" 0.581856220228842 0.63511355186181 0.587804717246192 254 "Htrop" 0.774006458442708 0.844851311879404 0.781919367077844
"47" 1990.625 0.781656781871971 1990 0.625 "1" 0.443517588631298 0.484112777754655 0.448051806813374 255 "Htrop" 0.588508384775541 0.642374589392974 0.594524888938968
"48" 1990.875 0.978809507674382 1990 0.875 "1" 0.555383440201809 0.606217716832302 0.561061297759517 256 "Htrop" 0.735102057174496 0.802385988637188 0.742617234021502
"49" 1991.125 0.905644627406824 1991 0.125 "1" 0.513869169461329 0.560903642622407 0.51912261372398 257 "Htrop" 0.67845364230464 0.740552541258754 0.685389684796499
"50" 1991.375 0.655972202752729 1991 0.375 "1" 0.37220326916028 0.406271054725497 0.376008418885374 258 "Htrop" 0.490185774804191 0.535052505558126 0.495197096360955
"51" 1991.625 1.41639776252613 1991 0.625 "1" 0.803674112151756 0.877234447553624 0.811890322433355 259 "Htrop" 1.05577993497572 1.15241553011694 1.06657350145459
"52" 1991.875 1.50274003045671 1991 0.875 "1" 0.852665325888581 0.930709829760896 0.861382388577799 260 "Htrop" 1.11733893301932 1.21960902661535 1.12876183627164
"53" 1992.125 1.15083297528803 1992 0.125 "1" 0.652990772874444 0.712759053998198 0.659666500536638 261 "Htrop" 0.853544715968085 0.931669710462432 0.862270768935457
"54" 1992.375 0.960396225232368 1992 0.375 "1" 0.544935613461393 0.594813599939417 0.550506659638485 262 "Htrop" 0.710521672591042 0.775555760109621 0.717785556525304
"55" 1992.625 0.965328811789593 1992 0.625 "1" 0.547734397974382 0.597868557351818 0.55333405699559 263 "Htrop" 0.712385478381744 0.777590160146194 0.719668416581994
"56" 1992.875 1.18070155785095 1992 0.875 "1" 0.669938417955212 0.731257917959309 0.676787406661473 264 "Htrop" 0.869146188592478 0.948699186728675 0.878031740264419
"57" 1993.125 0.635608407798837 1993 0.125 "1" 0.360648707819812 0.393658903754139 0.364335731672429 265 "Htrop" 0.466718731629359 0.50943752263915 0.471490142308696
"58" 1993.375 0.883257196672 1993 0.375 "1" 0.501166382860565 0.547038169269934 0.506289962586962 266 "Htrop" 0.646942507039754 0.706157190061152 0.653556401400133
"59" 1993.625 1.00407311418123 1993 0.625 "1" 0.569718189285944 0.621864526283428 0.575542595439692 267 "Htrop" 0.733595646020972 0.800741695588466 0.741095422358468
"60" 1993.875 1.25106891093483 1993 0.875 "1" 0.709865351977824 0.774839366434811 0.717122526142431 268 "Htrop" 0.911770513759535 0.995224918707471 0.921091827158013
"61" 1994.125 0.932796995670121 1994 0.125 "1" 0.52927561532997 0.577720241323287 0.53468656447804 269 "Htrop" 0.678116566218271 0.740184612579779 0.685049162676514
"62" 1994.375 1.05793796188049 1994 0.375 "1" 0.600281484990171 0.655225282113589 0.606418349216922 270 "Htrop" 0.767167720478455 0.837386623855581 0.775010714569467
"63" 1994.625 1.27525266042074 1994 0.625 "1" 0.723587382547772 0.789817375212664 0.730984841296576 271 "Htrop" 0.92244241155984 1.0068736158966 0.931872827087035
"64" 1994.875 1.19148696105046 1994 0.875 "1" 0.676058132042521 0.737937769811441 0.682969684488294 272 "Htrop" 0.859696626759084 0.938384705984301 0.868485572622877
"65" 1995.125 1.03691217150115 1995 0.125 "1" 0.588351302761369 0.642203129653461 0.594366201026534 273 "Htrop" 0.746295469789119 0.814603934920091 0.75392508037291
"66" 1995.375 1.12548995840595 1995 0.375 "1" 0.638610965781536 0.697063062376294 0.645139684205659 274 "Htrop" 0.808022328347649 0.881980656215535 0.81628299179512
"67" 1995.625 0.946578720654002 1995 0.625 "1" 0.537095463598147 0.586255840730765 0.542586357485969 275 "Htrop" 0.677877749396528 0.739923936841293 0.684807904356163
"68" 1995.875 1.3044002081529 1995 0.875 "1" 0.740125907363898 0.807869672108955 0.747692444593124 276 "Htrop" 0.931790772892211 1.01707763325256 0.941316759623373
"69" 1996.125 1.16168017766018 1996 0.125 "1" 0.659145552249569 0.719477180665854 0.665884202134611 277 "Htrop" 0.827764942592286 0.903530313020815 0.836227440922442
"70" 1996.375 1.21789670644116 1996 0.375 "1" 0.691043208438837 0.754294431069168 0.698107957978924 278 "Htrop" 0.86565294487752 0.944886206225599 0.87450278403304
"71" 1996.625 1.39061763705473 1996 0.625 "1" 0.789046286552515 0.86126773627795 0.797112952025753 279 "Htrop" 0.985947959077818 1.07619182964915 0.996027611558855
"72" 1996.875 1.42141818485938 1996 0.875 "1" 0.806522735305541 0.880343805340338 0.814768067947175 280 "Htrop" 1.00526608480465 1.0972781444794 1.0155432324903
"73" 1997.125 0.97924857134913 1997 0.125 "1" 0.555632568037447 0.60648964735235 0.561312972506464 281 "Htrop" 0.690820178316775 0.754050986987846 0.697882647750592
"74" 1997.375 1.10130465699118 1997 0.375 "1" 0.624888054636172 0.68208409242391 0.631276479473702 282 "Htrop" 0.774983485326283 0.845917766087022 0.782906382410972
"75" 1997.625 0.917361110585709 1997 0.625 "1" 0.520517184916774 0.568160151295768 0.525838593908052 283 "Htrop" 0.643929322377523 0.702868208442132 0.650512412014411
"76" 1997.875 0.950611565847578 1997 0.875 "1" 0.539383728495299 0.588753550638994 0.544898016026503 284 "Htrop" 0.665600860709059 0.726523343861391 0.672405505219203
"77" 1998.125 1.05058674579304 1998 0.125 "1" 0.596110352968768 0.650672366150335 0.60220457441621 285 "Htrop" 0.733762652068968 0.800923987709161 0.741264135761208
"78" 1998.375 0.925418374360383 1998 0.375 "1" 0.525088933391535 0.573150352158247 0.530457080788661 286 "Htrop" 0.644725292561277 0.703737033820301 0.651316519648791
"79" 1998.625 1.02248096017119 1998 0.625 "1" 0.580162931344998 0.633265276153898 0.586094117343707 287 "Htrop" 0.710566491938022 0.775604681773879 0.7178308340744
"80" 1998.875 0.786407325178204 1998 0.875 "1" 0.44621308051563 0.487054988158454 0.45077485554917 288 "Htrop" 0.545142383342963 0.595039295479546 0.550715543392832
"81" 1999.125 0.67381990874007 1999 0.125 "1" 0.382330183818589 0.417324886435864 0.386238864140324 289 "Htrop" 0.465928355173934 0.50857480298357 0.470691685589068
"82" 1999.375 1.50543189020896 1999 0.375 "1" 0.854192706158208 0.932377011230066 0.862925383730729 290 "Htrop" 1.03836327310161 1.13340472022976 1.04897878363193
"83" 1999.625 1.07655952137807 1999 0.625 "1" 0.610847489605575 0.666758393708818 0.617092373382096 291 "Htrop" 0.74069456472142 0.808490378705484 0.748266915511586
"84" 1999.875 0.998368334896688 1999 0.875 "1" 0.566481257155841 0.618331317578575 0.572272571146179 292 "Htrop" 0.685180214936565 0.74789479745125 0.692185025271487
"85" 2000.125 0.810943331285968 2000 0.125 "1" 0.460134983985203 0.502251164213356 0.464839086965726 293 "Htrop" 0.555159053871804 0.605972792409251 0.560834617458307
"86" 2000.375 1.2058769953688 2000 0.375 "1" 0.684223139331152 0.746850120663375 0.691218165184639 294 "Htrop" 0.823460619555482 0.898832015061244 0.831879113453175
"87" 2000.625 0.94913060507739 2000 0.625 "1" 0.538543420875785 0.587836329617148 0.544049117680974 295 "Htrop" 0.646515150301397 0.705690717337181 0.653124675660991
"88" 2000.875 0.858272892535248 2000 0.875 "1" 0.486990111917421 0.531564343472704 0.491968763219079 296 "Htrop" 0.583164433941752 0.636541506447349 0.589126305234565
"89" 2001.125 0.68249587423601 2001 0.125 "1" 0.387252988027608 0.42269827518314 0.391211995707093 297 "Htrop" 0.462571176742254 0.504910341826586 0.467300185678656
"90" 2001.375 0.853867042890328 2001 0.375 "1" 0.484490201655391 0.528835616287784 0.489443295597309 298 "Htrop" 0.577273595309585 0.630111479033276 0.583175242727814
"91" 2001.625 0.955666422252513 2001 0.625 "1" 0.542251889784996 0.591884234888267 0.547795499420672 299 "Htrop" 0.644481823714458 0.703471280256628 0.651070561744266
"92" 2001.875 0.835886917603985 2001 0.875 "1" 0.474288151349898 0.51769977176034 0.479136946560096 300 "Htrop" 0.562295721343022 0.613762679444091 0.568044245299614
"93" 2002.125 0.734609948859092 2002 0.125 "1" 0.416822882700852 0.454974703931667 0.421084192605787 301 "Htrop" 0.492931941323842 0.538050028849385 0.49797133779462
"94" 2002.375 1.00100567306754 2002 0.375 "1" 0.567977701494417 0.619964731549234 0.573784314100418 302 "Htrop" 0.670007398200263 0.731333211969959 0.676857092113013
"95" 2002.625 0.55909480252706 2002 0.625 "1" 0.317234346818101 0.346270823917572 0.320477532162251 303 "Htrop" 0.373285756421745 0.407452622105156 0.377101972750618
"96" 2002.875 0.559142737200001 2002 0.875 "1" 0.317261545290688 0.346300511867842 0.320505008693278 304 "Htrop" 0.372384466128787 0.406468836662432 0.376191468286817
"97" 2003.125 0.605294696111409 2003 0.125 "1" 0.343448493324296 0.374884352685946 0.346959674037204 305 "Htrop" 0.402113488109128 0.438918957649172 0.406224419300536
"98" 2003.375 0.935364736086862 2003 0.375 "1" 0.530732569410425 0.579310550490341 0.536158413452974 306 "Htrop" 0.619834391662011 0.676567867401567 0.626171151331956
"99" 2003.625 0.827785077286444 2003 0.625 "1" 0.469691109829314 0.512681962778172 0.474492908054994 307 "Htrop" 0.547173648857432 0.597256482837552 0.552767575166101
"100" 2003.875 0.78038584059064 2003 0.875 "1" 0.442796447555751 0.483325630597056 0.447323293288435 308 "Htrop" 0.514552705986366 0.561649743282932 0.519813138255399
"101" 2004.125 0.609080828221811 2004 0.125 "1" 0.345596771472441 0.377229262850383 0.349129914700679 309 "Htrop" 0.400597578267855 0.43726429649729 0.404693011841715
"102" 2004.375 0.629227972171785 2004 0.375 "1" 0.357028403500376 0.389707232782515 0.360678415856515 310 "Htrop" 0.412813902811382 0.450598781893844 0.417034227668661
"103" 2004.625 0.620820967757845 2004 0.625 "1" 0.352258209712313 0.384500422896363 0.355859454894476 311 "Htrop" 0.406280122843687 0.443466964688669 0.410433650837241
"104" 2004.875 0.879489205435722 2004 0.875 "1" 0.499028397972754 0.544704494508511 0.50413012041502 312 "Htrop" 0.574119921006095 0.626669148748456 0.579989327431557
"105" 2005.125 0.931721882457482 2005 0.125 "1" 0.528665588486176 0.577054378689146 0.534070301140187 313 "Htrop" 0.606696239162934 0.662227179086317 0.612898683415706
"106" 2005.375 0.751713367935039 2005 0.375 "1" 0.426527483699448 0.465567567589971 0.4308880067572 314 "Htrop" 0.488258918929398 0.532949284459821 0.493250541639565
"107" 2005.625 0.77675624780591 2005 0.625 "1" 0.440736990928583 0.481077671792265 0.445242782195957 315 "Htrop" 0.503263659458426 0.549327409709402 0.50840868029545
"108" 2005.875 0.69421925855734 2005 0.875 "1" 0.393904919240105 0.429959058023011 0.397931931680219 316 "Htrop" 0.448663125917776 0.489729286350141 0.453249948527092
"109" 2006.125 0.829773971762939 2006 0.125 "1" 0.470819622627661 0.513913768414619 0.475632957990492 317 "Htrop" 0.534929356883802 0.583891470150488 0.540398105989319
"110" 2006.375 0.647911414286261 2006 0.375 "1" 0.367629520750456 0.40127867087379 0.371387911623744 318 "Htrop" 0.416644026971467 0.454779477527599 0.420903508378681
"111" 2006.625 0.874566787159436 2006 0.625 "1" 0.496235383014315 0.541655834738303 0.501308551596415 319 "Htrop" 0.560990379970173 0.612337860104055 0.566725559016127
"112" 2006.875 0.857232130549438 2006 0.875 "1" 0.486399576202782 0.530919755991834 0.491372190274252 320 "Htrop" 0.548496396428465 0.598700301566043 0.554103845596747
"113" 2007.125 0.882018837770023 2007 0.125 "1" 0.5004637292576 0.546271201744293 0.505580125537784 321 "Htrop" 0.562945177293261 0.614471580132945 0.568700340839925
"114" 2007.375 0.819604470865461 2007 0.375 "1" 0.465049375864329 0.507615370649726 0.469803720200739 322 "Htrop" 0.521801670772597 0.569562206212165 0.527136211462079
"115" 2007.625 0.832353800653913 2007 0.625 "1" 0.472283435793928 0.515511564479985 0.477111736173804 323 "Htrop" 0.528593742769629 0.576975956930237 0.533997720922545
"116" 2007.875 1.14328823766597 2007 0.875 "1" 0.648709835365045 0.708086282044633 0.655341797672292 324 "Htrop" 0.724240305765682 0.790530060528387 0.731644439551512
"117" 2008.125 0.590884119818829 2008 0.125 "1" 0.335271830374138 0.365959279329148 0.338699418519879 325 "Htrop" 0.373372371294672 0.407547164842136 0.377189473114317
"118" 2008.375 0.716681170012362 2008 0.375 "1" 0.406649966728496 0.443870660404465 0.410807275751056 326 "Htrop" 0.451729817382504 0.493076672252214 0.456347991731987
"119" 2008.625 0.813999720816295 2008 0.625 "1" 0.461869201030134 0.504144114239176 0.466591033450613 327 "Htrop" 0.511787794514461 0.558631759312916 0.517019960234006
"120" 2008.875 1.1634763604502 2008 0.875 "1" 0.660164719073482 0.720589631884853 0.666913788217787 328 "Htrop" 0.729686206019419 0.79647442432994 0.737146014936476
"121" 2009.125 0.676355251751925 2009 0.125 "1" 0.383768755382285 0.418895130533396 0.387692142668315 329 "Htrop" 0.42312271788466 0.461851163374103 0.427448432963069
"122" 2009.375 0.751232050275904 2009 0.375 "1" 0.426254380654101 0.46526946740796 0.430612111694523 330 "Htrop" 0.468790162693841 0.511698551902157 0.473582750256883
"123" 2009.625 0.932491032481521 2009 0.625 "1" 0.529102009651922 0.57753074550804 0.534511183975177 331 "Htrop" 0.580446169875665 0.633574439522754 0.586380251509921
"124" 2009.875 0.88584602359641 2009 0.875 "1" 0.502635301574669 0.548641538194209 0.507773898513714 332 "Htrop" 0.550032599565559 0.600377113460221 0.555655753816062
"125" 2010.125 0.567285697754498 2010 0.125 "1" 0.321881918724667 0.351343788334711 0.325172617641178 333 "Htrop" 0.351354021662902 0.38351347446538 0.354946023049556
"126" 2010.375 0.597175625668977 2010 0.375 "1" 0.338841675308937 0.369855872365903 0.342305759089182 334 "Htrop" 0.368941978269538 0.402711257701313 0.372713786804039
"127" 2010.625 0.852574518153687 2010 0.625 "1" 0.483756813974588 0.528035101592481 0.488702410266261 335 "Htrop" 0.525413529185749 0.573504658223243 0.530784995026585
"128" 2010.875 0.859191007423709 2010 0.875 "1" 0.487511056801238 0.532132970470204 0.492495033884385 336 "Htrop" 0.528167325457574 0.576510509618308 0.533566944213751
"129" 2011.125 0.384692884671629 2011 0.125 "1" 0.2182774646496 0.238256412916708 0.220508983025243 337 "Htrop" 0.235889638902582 0.257480630441479 0.238301212010598
"130" 2011.375 1.11413443463641 2011 0.375 "1" 0.632167761248915 0.690030110980714 0.638630608790143 338 "Htrop" 0.681467601812809 0.743842368645402 0.68843445694965
"131" 2011.625 1.02952912464489 2011 0.625 "1" 0.584162109736524 0.637630499562135 0.590134180579129 339 "Htrop" 0.628143915987715 0.685637962942875 0.634565626507971
"132" 2011.875 1.12943933640662 2011 0.875 "1" 0.640851870802862 0.699509077556676 0.647403498695634 340 "Htrop" 0.687379117871982 0.750294966092505 0.694406408275171
"133" 2012.125 0.735672203489281 2012 0.125 "1" 0.417425613493982 0.455632602707229 0.421693085303183 341 "Htrop" 0.446612296687446 0.487490744608291 0.451178153032012
"134" 2012.375 1.56970478224096 2012 0.375 "1" 0.890661599858744 0.972183904763848 0.89976711026842 342 "Htrop" 0.950554922364002 1.03755926635087 0.960272740828306
"135" 2012.625 0.934756526695739 2012 0.625 "1" 0.530387467098529 0.578933860944979 0.535809783052863 343 "Htrop" 0.564638704134559 0.616320115578569 0.570411181132578
"136" 2012.875 1.20400199182561 2012 0.875 "1" 0.683159249054195 0.745688852451232 0.690143398426657 344 "Htrop" 0.725457955908415 0.791859162255224 0.732874538110178
"137" 2013.125 0.779400009168897 2013 0.125 "1" 0.442237079831823 0.482715063914791 0.446758206974379 345 "Htrop" 0.468444725567068 0.511321496896295 0.47323378161898
"138" 2013.375 0.715313461392179 2013 0.375 "1" 0.405873919180209 0.443023581181676 0.410023294427438 346 "Htrop" 0.428851811828202 0.468104641599362 0.433236097214963
"139" 2013.625 0.599244269053005 2013 0.625 "1" 0.34001543820168 0.371137069840359 0.343491521724858 347 "Htrop" 0.358366697777306 0.391168021207743 0.362030391931865
"140" 2013.875 0.91485951487423 2013 0.875 "1" 0.51909776181009 0.566610808314565 0.524404659597701 348 "Htrop" 0.545746638235283 0.59569885785518 0.551325975770757
"141" 2014.125 0.483167782244366 2014 0.125 "1" 0.274152818289566 0.299246040728638 0.276955567775087 349 "Htrop" 0.287506410115286 0.313821887543871 0.290445677521187
"142" 2014.375 0.403794097563731 2014 0.375 "1" 0.229115627994833 0.25008659394518 0.231457948283546 350 "Htrop" 0.239674833863779 0.261612284504316 0.242125104196563
"143" 2014.625 0.518595895880457 2014 0.625 "1" 0.294254980637603 0.32118815509487 0.29726324077784 351 "Htrop" 0.307046710124456 0.335150712280656 0.310185744091721
"144" 2014.875 0.903331312593079 2014 0.875 "1" 0.512556578268197 0.559470909885641 0.517796603503043 352 "Htrop" 0.533501127973981 0.582332515370507 0.538955275851369
"145" 2015.125 0.375295281187222 2015 0.125 "1" 0.212945197939989 0.232436083543786 0.215122202895452 353 "Htrop" 0.221092640001367 0.241329261422257 0.223352938789767
"146" 2015.375 0.411247722781644 2015 0.375 "1" 0.233344867681455 0.254702936171425 0.235730424802201 354 "Htrop" 0.241667134277896 0.263786940284206 0.244137772517147
"147" 2015.625 0.530261361287098 2015 0.625 "1" 0.300874048248102 0.328413066325455 0.303949977174148 355 "Htrop" 0.310825737530997 0.339275634272222 0.314003405670201
"148" 2015.875 0.675473703551262 2015 0.875 "1" 0.383268558695852 0.41834915081692 0.387186832315664 356 "Htrop" 0.394955659319672 0.431105972399478 0.398993413802256
"149" 2016.125 0.439853977363859 2016 0.125 "1" 0.249576258934394 0.272419987552706 0.252127754613668 357 "Htrop" 0.256543681388311 0.280025138564564 0.25916640719325
"150" 2016.375 0.474164773768791 2016 0.375 "1" 0.269044447579916 0.293670100568788 0.271794972603665 358 "Htrop" 0.275863975205816 0.301113819930938 0.278684218380428
"151" 2016.625 0.429757535027467 2016 0.625 "1" 0.243847466115547 0.266166838014101 0.24634039456496 359 "Htrop" 0.249403249618087 0.272231142684223 0.251952976569338
"152" 2016.875 0.670580661265862 2016 0.875 "1" 0.380492211882491 0.41531868482802 0.384382102045766 360 "Htrop" 0.388188385225083 0.423719289337215 0.392156955760899
"153" 2017.125 0.340348859203269 2017 0.125 "1" 0.193116350843575 0.210792300989093 0.195090639331103 361 "Htrop" 0.196529937402859 0.214518333312684 0.198539124046943
"154" 2017.375 0.348172703539156 2017 0.375 "1" 0.197555655477213 0.215637935418434 0.19957532835603 362 "Htrop" 0.20054509332758 0.218900996678601 0.202595328158848
"155" 2017.625 0.402168887348797 2017 0.625 "1" 0.228193472219737 0.249080033201598 0.230526365023296 363 "Htrop" 0.231067409180595 0.25221702176953 0.233429683135108
"156" 2017.875 0.524058259534147 2017 0.875 "1" 0.297354364423553 0.324571225648113 0.300394310527719 364 "Htrop" 0.300346586046975 0.327837325480237 0.303417122562971
"157" 2018.125 0.276634686168603 2018 0.125 "1" 0.156964478255331 0.171331445527335 0.158569174911086 365 "Htrop" 0.158147622628174 0.172622883169278 0.15976441493665
"158" 2018.375 0.383213170053471 2018 0.375 "1" 0.217437864105565 0.237339963688998 0.219660798983845 366 "Htrop" 0.218529144018508 0.238531128512005 0.220763235390577
"159" 2018.625 0.344976873961418 2018 0.625 "1" 0.195742319162776 0.213658624332046 0.197743453740749 367 "Htrop" 0.196232901416316 0.214194109606061 0.198239051369172
"160" 2018.875 0.454704279618299 2018 0.875 "1" 0.258002425506584 0.281617401611695 0.260640064506115 368 "Htrop" 0.258002425506584 0.281617401611695 0.260640064506115
"161" 1979.125 1.5113551076714 1979 0.125 "2" 1.1587909342372 1.1587909342372 1.26567835525065 209 "Htrop" 1.72525500433432 1.72525500433432 1.88439333770869
"210" 1979.375 1.58437327475 1979 0.375 "2" 1.21477565259745 1.21477565259745 1.32682713037462 210 "Htrop" 1.80408580839383 1.80408580839383 1.97049553222646
